date;salesAmount;promotionYes;bridgeDayYes;publicHolidayYes;seasonCode;seasonName;calendarWeek;newSnowCode;newSnowDescription;rainCode;rainDescription;sunshineCode;sunShineDescription;temperaturCode;temperatureDescription;shopsClosedYes;weekdayCode;weekDayDescription 
2016-08-20;26984;1;0;0;2;Sommer;33;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2016-08-21;2710;1;0;0;2;Sommer;33;0;kein Schnee;3;Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2016-08-22;18125;1;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-08-23;6888;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;3;Dienstag
2016-08-24;6844;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;4;Mittwoch
2016-08-25;6529;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2016-08-26;9927;0;0;0;2;Sommer;34;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2016-08-27;11502;0;0;0;2;Sommer;34;0;kein Schnee;4;feuchter als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-08-28;1589;0;0;0;2;Sommer;34;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2016-08-29;7897;0;0;0;2;Sommer;35;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;2;Montag
2016-08-30;6314;0;0;0;2;Sommer;35;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;0;3;Dienstag
2016-08-31;6377;0;0;0;2;Sommer;35;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;4;Mittwoch
2016-09-01;5717;0;0;0;3;Herbst;35;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2016-09-02;7209;0;0;0;3;Herbst;35;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2016-09-03;9382;0;0;0;3;Herbst;35;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-09-04;764;0;0;0;3;Herbst;35;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2016-09-05;6393;0;0;0;3;Herbst;36;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;2;Montag
2016-09-06;5380;0;0;0;3;Herbst;36;0;kein Schnee;3;Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2016-09-07;5714;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;4;Mittwoch
2016-09-08;5333;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2016-09-09;8098;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2016-09-10;11229;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-09-11;1523;0;0;0;3;Herbst;36;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2016-09-12;7730;0;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2016-09-13;14058;1;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2016-09-14;13194;1;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2016-09-15;12555;1;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2016-09-16;16978;1;0;0;3;Herbst;37;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;6;Freitag
2016-09-17;22451;1;0;0;3;Herbst;37;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;7;Samstag
2016-09-18;2191;1;0;0;3;Herbst;37;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-09-19;14519;1;0;0;3;Herbst;38;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2016-09-20;6676;0;0;0;3;Herbst;38;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2016-09-21;6257;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;4;Mittwoch
2016-09-22;5568;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2016-09-23;7337;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2016-09-24;9328;0;0;0;3;Herbst;38;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;7;Samstag
2016-09-25;1481;0;0;0;3;Herbst;38;0;kein Schnee;3;Mittel;4;mehr als Mittel;3;Mittel;1;1;Sonntag
2016-09-26;6930;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2016-09-27;5719;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;3;Dienstag
2016-09-28;5671;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;4;Mittwoch
2016-09-29;6133;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;5;Donnerstag
2016-09-30;8011;0;0;0;3;Herbst;39;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;6;Freitag
2016-10-01;11119;0;0;0;3;Herbst;39;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-10-02;1598;0;0;0;3;Herbst;39;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;4;waermer als Mittel;1;1;Sonntag
2016-10-03;7926;0;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2016-10-04;13421;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;3;Dienstag
2016-10-05;12821;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;4;Mittwoch
2016-10-06;11304;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-10-07;15233;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2016-10-08;20649;1;0;0;3;Herbst;40;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2016-10-09;1983;1;0;0;3;Herbst;40;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2016-10-10;13222;1;0;0;3;Herbst;41;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-10-11;6109;0;0;0;3;Herbst;41;0;kein Schnee;3;Mittel;3;Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2016-10-12;5499;0;0;0;3;Herbst;41;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-10-13;5117;0;0;0;3;Herbst;41;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2016-10-14;6904;0;0;0;3;Herbst;41;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2016-10-15;9963;0;0;0;3;Herbst;41;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;7;Samstag
2016-10-16;1201;0;0;0;3;Herbst;41;0;kein Schnee;3;Mittel;3;Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-10-17;6718;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2016-10-18;5410;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;3;Dienstag
2016-10-19;5390;0;0;0;3;Herbst;42;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2016-10-20;5369;0;0;0;3;Herbst;42;0;kein Schnee;3;Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-10-21;7823;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2016-10-22;10284;0;0;0;3;Herbst;42;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2016-10-23;1173;0;0;0;3;Herbst;42;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2016-10-24;6464;0;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;2;Montag
2016-10-25;5338;0;0;0;3;Herbst;43;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;3;Dienstag
2016-10-26;5678;0;0;0;3;Herbst;43;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;4;Mittwoch
2016-10-27;5886;0;0;0;3;Herbst;43;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-10-28;8726;0;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;6;Freitag
2016-10-29;12495;0;0;0;3;Herbst;43;0;kein Schnee;3;Mittel;3;Mittel;1;viel kaelter als Mittel;0;7;Samstag
2016-10-30;1447;0;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-10-31;7650;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-11-01;15871;1;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2016-11-02;14645;1;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2016-11-03;13220;1;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;5;Donnerstag
2016-11-04;18190;1;0;0;3;Herbst;44;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;6;Freitag
2016-11-05;24130;1;0;0;3;Herbst;44;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-11-06;1703;1;0;0;3;Herbst;44;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-11-07;14292;1;0;0;3;Herbst;45;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-11-08;6572;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2016-11-09;6540;0;0;0;3;Herbst;45;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-11-10;6115;0;0;0;3;Herbst;45;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;3;Mittel;0;5;Donnerstag
2016-11-11;8256;0;0;0;3;Herbst;45;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;2;kaelter als Mittel;0;6;Freitag
2016-11-12;10888;0;0;0;3;Herbst;45;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;7;Samstag
2016-11-13;1172;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2016-11-14;6550;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-11-15;5201;0;0;0;3;Herbst;46;0;kein Schnee;3;Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;3;Dienstag
2016-11-16;6027;0;0;0;3;Herbst;46;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2016-11-17;6019;0;0;0;3;Herbst;46;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2016-11-18;9090;0;0;0;3;Herbst;46;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;6;Freitag
2016-11-19;13240;0;0;0;3;Herbst;46;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;3;Mittel;0;7;Samstag
2016-11-20;1432;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-11-21;7086;0;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2016-11-22;15162;1;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2016-11-23;13999;1;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;4;Mittwoch
2016-11-24;12225;1;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;5;Donnerstag
2016-11-25;16605;1;0;0;3;Herbst;47;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;3;Mittel;0;6;Freitag
2016-11-26;20920;1;0;0;3;Herbst;47;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;7;Samstag
2016-11-27;2259;1;0;0;3;Herbst;47;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;1;1;Sonntag
2016-11-28;12757;1;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-11-29;5543;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2016-11-30;5302;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-12-01;5033;0;0;0;4;Winter;48;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2016-12-02;9089;0;0;0;4;Winter;48;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;6;Freitag
2016-12-03;11812;0;0;0;4;Winter;48;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;7;Samstag
2016-12-04;1406;0;0;0;4;Winter;48;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-12-05;6918;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;2;Montag
2016-12-06;5763;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;3;Dienstag
2016-12-07;5924;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-12-08;6018;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-12-09;7897;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2016-12-10;11143;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2016-12-11;1523;0;0;0;4;Winter;49;0;kein Schnee;4;feuchter als Mittel;3;Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-12-12;6917;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;0;2;Montag
2016-12-13;4867;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2016-12-14;4872;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2016-12-15;4622;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2016-12-16;6157;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2016-12-17;8740;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2016-12-18;1486;0;0;0;4;Winter;50;0;kein Schnee;4;feuchter als Mittel;3;Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-12-19;5516;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2016-12-20;6135;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2016-12-21;7543;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-12-22;9244;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-12-23;16133;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;6;Freitag
2016-12-24;11368;0;0;1;4;Winter;51;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;1;7;Samstag
2016-12-25;812;0;0;1;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;1;1;Sonntag
2016-12-26;1320;0;0;1;4;Winter;52;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;4;waermer als Mittel;1;2;Montag
2016-12-27;14036;1;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;3;Dienstag
2016-12-28;11169;1;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-12-29;11314;1;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-12-30;16986;1;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;6;Freitag
2016-12-31;17065;1;0;1;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;7;Samstag
2017-01-01;1329;1;0;1;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2017-01-02;7219;1;0;0;4;Winter;1;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;2;Montag
2017-01-03;6479;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2017-01-04;5203;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;3;Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2017-01-05;4888;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;3;Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2017-01-06;7782;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2017-01-07;12439;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;7;Samstag
2017-01-08;1570;0;0;0;4;Winter;1;2;mehr als 1 cm Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2017-01-09;8079;0;0;0;4;Winter;2;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2017-01-10;13831;1;0;0;4;Winter;2;2;mehr als 1 cm Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2017-01-11;15893;1;0;0;4;Winter;2;2;mehr als 1 cm Schnee;4;feuchter als Mittel;3;Mittel;3;Mittel;0;4;Mittwoch
2017-01-12;14125;1;0;0;4;Winter;2;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2017-01-13;18756;1;0;0;4;Winter;2;0;kein Schnee;4;feuchter als Mittel;3;Mittel;2;kaelter als Mittel;0;6;Freitag
2017-01-14;26249;1;0;0;4;Winter;2;2;mehr als 1 cm Schnee;3;Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;7;Samstag
2017-01-15;2366;1;0;0;4;Winter;2;2;mehr als 1 cm Schnee;3;Mittel;3;Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2017-01-16;15063;1;0;0;4;Winter;3;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2017-01-17;7021;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2017-01-18;6942;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2017-01-19;6899;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2017-01-20;10241;0;0;0;4;Winter;3;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2017-01-21;13045;0;0;0;4;Winter;3;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2017-01-22;1544;0;0;0;4;Winter;3;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2017-01-23;8261;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2017-01-24;5366;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2017-01-25;5562;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2017-01-26;4863;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2017-01-27;7223;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2017-01-28;9622;0;0;0;4;Winter;4;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2017-01-29;608;0;0;0;4;Winter;4;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;1;1;Sonntag
2017-01-30;6008;0;0;0;4;Winter;5;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2017-01-31;5981;0;0;0;4;Winter;5;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2017-02-01;6557;0;0;0;4;Winter;5;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2017-02-02;6695;0;0;0;4;Winter;5;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2017-02-03;9848;0;0;0;4;Winter;5;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2017-02-04;13440;0;0;0;4;Winter;5;0;kein Schnee;3;Mittel;3;Mittel;4;waermer als Mittel;0;7;Samstag
2017-02-05;1633;0;0;0;4;Winter;5;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;1;1;Sonntag
2017-02-06;7950;0;0;0;4;Winter;6;1;weniger als 1 cm Schnee;4;feuchter als Mittel;3;Mittel;3;Mittel;0;2;Montag
2017-02-07;3974;0;0;0;4;Winter;6;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;3;Dienstag
2017-02-08;4109;0;0;0;4;Winter;6;1;weniger als 1 cm Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;4;Mittwoch
2017-02-09;3929;0;0;0;4;Winter;6;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
